line,character,dialogue,sentiment,entities
671,HAN,Aren't you afraid the Empire's going to find out about this  little operation and shut you down?,-0.4887877803452496,['Empire']
672,LANDO,That's always been a danger looming like a shadow over  everything we've built here. But things have developed that will insure security. I've just made a deal that will keep the Empire out of here forever.,-0.32095346536211644,[]
673,VADER,We would be honored if you would join us.,-0.1678367895249766,[]
674,LANDO,I had no choice. They arrived right before you did. I'm sorry.,0.039900671012344846,[]
675,HAN,"I'm sorry, too.",0.07139208210193537,[]
676,LUKE,"No, Threepio's with them.",-0.2040903641482319,['Threepio']
677,LUKE,Just hang on. We're almost there.,-0.2800348582337122,[]
678,THREEPIO,"Mmmm. Oh, my. Uh, I, uh -- Take this off! I, uh, don't mean  to intrude here. I, don't, no, no, no...Please don't get up. No!",-0.3347803460430252,[]
679,THREEPIO,"Stormtroopers? Here? We're in danger. I must tell the  others. Oh, no! I've been shot!",-0.22174097723374842,[]
680,LANDO,Lord Vader.,-0.7573601704224382,[]
681,VADER,You may take Captain Solo to Jabba the Hut after I  have Skywalker.,-0.44505704068071905,"['Solo', 'Jabba', 'Hut', 'Skywalker']"
682,BOBA FETT,He's no good to me dead.,-0.45097362353954806,[]
683,VADER,He will not be permanently damaged.,-0.8510023383403758,[]
684,LANDO,"Lord Vader, what about Leia and the Wookiee?",-0.307947787999985,"['Vader', 'Leia', 'Wookiee']"
685,VADER,They must never again leave this city.,-0.49401045526300646,[]
686,LANDO,"That was never a condition of our agreement, nor was giving Han  to this bounty hunter!",-0.09375699846114949,['Han']
687,VADER,Perhaps you think you're being treated unfairly.,0.07971788563355209,[]
688,LANDO,No.,-0.7846655171268333,[]
689,VADER,Good. It would be unfortunate if I had to leave a garrison  here.,-0.3957844424485777,[]
690,LANDO,This deal's getting worse all the time.,-0.224041940037345,[]
691,THREEPIO,"Oh, yes, that's very good. I like that. Oh! Something's not  right because now I can't see. Wait. Wait! Oh, my! what have you done? I'm backwards, you stupid furball. Only an overgrown mophead like you would be stupid enough...",-0.06211626382505986,[]
692,HAN,I feel terrible.,-0.38334835878151763,[]
693,LEIA,Why are they doing this?,-0.38310084403415745,[]
694,HAN,They never even asked me any questions.,-0.24616668236605,[]
695,LEIA,Lando.,-0.39886571241747637,['Lando']
696,HAN,"Get out of here, Lando!",0.07659697539592747,['Lando']
697,LANDO,Shut up and listen! Vader has agreed to turn Leia and Chewie  over to me.,-0.6196728245312599,"['Vader', 'Leia', 'Chewie']"
698,HAN,Over to you?,-0.4719768270247813,[]
699,LANDO,"They'll have to stay here, but at least they'll be safe.",-0.08734511411093893,[]
700,LEIA,What about Han?,0.12009802403231595,['Han']
701,LANDO,Vader's giving him to the bounty hunter.,-0.05332046257914347,['Vader']
702,LEIA,Vader wants us all dead.,-0.4799003032083531,['Vader']
703,LANDO,He doesn't want you at all. He's after somebody called  Skywalker.,-0.11717641993138983,[]
704,HAN,Luke?,-0.38949839302342526,['Luke']
705,LANDO,Lord Vader has set a trap for him.,-0.5273457220178319,['Vader']
706,LEIA,And we're the bait.,0.0625856814721486,[]
707,LANDO,"Well, he's on his way.",0.10351428807699081,[]
708,HAN,"Perfect. You fixed us all pretty good, didn't you?   My friend!",0.4139456334130349,[]
709,LANDO,"Stop! I've done all I can do. I'm sorry I couldn't do better,  but I have my own problems.",0.022857929832602153,[]
710,HAN,"Yeah, you're a real hero.",0.49249194262836893,[]
711,LEIA,You certainly have a way with people.,0.11457583037758834,[]
712,VADER,"This facility is crude, but it should be adequate to freeze  Skywalker for his journey to the Emperor.",-0.5547395700231608,[]
713,IMPERIAL SOLDIER,"Lord Vader, ship approaching. X-wing class.",-0.25860924896174486,[]
714,VADER,Good. Monitor Skywalker and allow him to land.,-0.2340659354661878,['Monitor Skywalker']
715,LANDO,"Lord Vader, we only use this facility for carbon freezing. If  you put him in there, it might kill him.",-0.3050930140410413,[]
716,VADER,I do not want the Emperor's prize damaged. We will test it...on  Captain Solo.,-0.1945173866486345,[]
717,THREEPIO,"If only you had attached my legs, I wouldn't be in this  ridiculous position. Now, remember, Chewbacca, you have a responsibility to me, so don't do anything foolish.",-0.20996653528153586,['Chewbacca']
718,HAN,What's going on...buddy?,0.07909779744250844,[]
719,LANDO,You're being put into carbon freeze.,-0.5508031562855031,[]
720,BOBA FETT,What if he doesn't survive? He's worth a lot to me.,-0.28187483087324106,[]
721,VADER,The Empire will compensate you if he dies. Put him in!,-0.15902907056854,['Empire']
722,THREEPIO,"Oh, no! No, no, no! Stop, Chewbacca, stop...!",-0.50784849161069,['Chewbacca']
723,HAN,"Stop, Chewie, stop! Do you hear me? Stop!",-0.21758369894045004,['Chewie']
724,THREEPIO,"Yes, stop, please! I'm not ready to die.",-0.06399783121777003,[]
725,HAN,"Chewie! Chewie, this won't help me. Hey!",0.10023367900494273,"['Chewie', 'Chewie']"
726,HAN,Save your strength. There'll be another time. The princess -- you  have to take care of her. You hear me?,0.10549982609103203,[]
727,LEIA,I love you!,0.8979275844830426,[]
728,HAN,I know.,0.5474927301900143,[]
729,THREEPIO,"What...what's going on? Turn around, Chewbacca, I can't see.  Oh...they've encased him in carbonite. He should be quite well-protected -- if he survives the freezing process, that is.",-0.3171016981089354,['Chewbacca']
730,VADER,"Well, Calrissian, did he survive?",-0.3538246563947831,['Calrissian']
731,LANDO,"Yes, he's alive. And in perfect hibernation.",-0.2724365406971705,[]
732,VADER,He's all yours bounty hunter. Reset the chamber for Skywalker.,0.03396426055729762,['Skywalker']
733,IMPERIAL OFFICER,"Skywalker has just landed, my lord.",-0.3013774426587219,['Skywalker']
734,VADER,"Good. See to it that he finds his way here. Calrissian, take  the princess and the Wookiee to my ship.",-0.015656176147366585,['Calrissian']
735,LANDO,You said they'd be left in the city under my supervision.,-0.10569967920788259,[]
736,VADER,I am altering the deal. Pray I don't alter it any further.,-0.42517788231072684,[]
737,LEIA,"Luke! Luke, don't -- it's a trap! It's a trap!",-0.3809140738487118,"['Luke', 'Luke']"
738,VADER,"The Force is with you, young Skywalker. But you are not a Jedi  yet.",0.2869231860980681,"['Force', 'Skywalker']"
739,LANDO,Well done. Hold them in the security tower -- and keep it  quiet. Move.,-0.2692402504660074,[]
740,LEIA,What do you think you're doing?,0.4303265177360469,[]
741,LANDO,We're getting out of here.,-0.0734001156798405,[]
742,THREEPIO,I knew all along it had to be a mistake.,-0.38364101963355934,[]
743,LEIA,Do you think that after what you did to Han we're going to trust  you?,0.07295726164466321,['Han']
744,LANDO,I had no choice...,0.1892703924351069,[]
745,THREEPIO,"What are you doing? Trust him, trust him!",0.29334338402012805,[]
746,LEIA,"Oh, so we understand, don't we, Chewie? He had no choice.",-0.21395885722937713,['Chewie']
747,LANDO,I'm just trying to help...,-0.1312314521936242,[]
748,LEIA,We don't need any of your help.,-0.048982939770413125,[]
749,LANDO,H-a-a-a...,-0.1737179261470314,[]
750,LEIA,What?,-0.15693002845187842,[]
751,THREEPIO,It sounds like Han.,-0.3136997520259639,['Han']
752,LANDO,"There's still a chance to save Han...I mean, at the East  Platform...",-0.35844664434444407,"['Han', 'the East  Platform']"
753,LEIA,Chewie.,0.2590960521409753,['Chewie']
754,THREEPIO,"I'm terribly sorry about all this. After all,  he's only a Wookiee.",-0.14211087045457105,['Wookiee']
755,BOBA FETT,Put Captain Solo in the cargo hold.,0.09829996514753803,[]
756,THREEPIO,Artoo! Artoo! Where have you been?,-0.6182312185986656,"['Artoo', 'Artoo']"
757,THREEPIO,"Turn around, you wooly...!  Hurry, hurry! We're  trying to save Han from the bounty hunter!",-0.2162700838627798,['Han']
758,THREEPIO,"Well, at least your still in one piece! Look what happened  to me!",0.18490566997776092,['one']
759,THREEPIO,"Oh, no! Chewie, they're behind you!",0.053919421297836445,['Chewie']
760,VADER,"You have learned much, young one.",0.34236777228968185,[]
761,LUKE,You'll find I'm full of surprises.,0.6999369732762002,[]
762,VADER,"Your destiny lies with me, Skywalker. Obi-Wan knew this to be  true.",0.011434531424230343,"['Skywalker', 'Obi-Wan']"
763,LUKE,No!,-0.5861049499276691,[]
764,VADER,All to easy. Perhaps you are not as strong as the Emperor  thought.,-0.25391109337916795,[]
765,VADER,Impressive...most impressive.,0.16014218530645463,[]
766,VADER,Obi-Wan has taught you well. You have controlled your fear...  now release your anger.,-0.12127190699541401,['Obi-Wan']
767,VADER,Only your hatred can destroy me.,-0.30229598651363876,[]
768,LANDO,The security codes has been changed!,-0.6416683339532641,[]
769,THREEPIO,"Artoo, you can tell the computer to override the security  system.",-0.14007689747927432,['Artoo']
770,LANDO,Attention! This is Lando Calrissian. The Empire has takes  control of the city. I advise everyone to leave before more Imperial troops arrive.,-0.29248404800868033,"['Lando Calrissian', 'Empire', 'Imperial']"
771,LANDO,This way.,-0.22192748839037724,[]
772,THREEPIO,Don't blame me. I'm an interpreter. I'm not supposed to know  a power socket from a computer terminal.,-0.32163910155470665,[]
773,THREEPIO,"What are you talking about? We're not interested in the  hyperdrive on the Millennium Falcon. It's fixed! Just open the door, you stupid lump.",-0.2127358430849422,['the Millennium Falcon']
774,THREEPIO,I never doubted you for a second. Wonderful!,0.5572158239573204,['second']
775,THREEPIO,"Ouch! Oh! Ah! That hurt, Bend down, you thoughtless...Ow!",-0.4038276711073745,[]
776,LANDO,Leia! Go!,-0.1344818124463396,[]
777,THREEPIO,"I thought that hairy beast would be the end of me. Of  course, I've looked better.",0.0,[]
778,VADER,You are beaten. It is useless to resist. Don't let yourself be  destroyed as Obi-Wan did.,-0.4316700245509637,['Obi-Wan']
779,VADER,"There is no escape. Don't make me destroy you. You do not yet  realize your importance. You have only begun to discover you power. Join me and I will complete your training. With our combined strength, we can end this destructive conflict and bring order to the galaxy.",-0.18970026822856112,[]
780,LUKE,I'll never join you!,0.6070693181192279,[]
781,VADER,If you only knew the power of the dark side. Obi-Wan never told  you what happened to your father.,0.1414105457536894,['Obi-Wan']
782,LUKE,He told me enough! He told me you killed him.,0.3392460520329297,[]
783,VADER,No. I am your father.,0.05334653907849085,[]
784,LUKE,No. No. That's not true! That's impossible!,-0.324546564060874,[]
785,VADER,Search your feelings. You know it to be true.,0.1145412487094759,[]
786,LUKE,No! No! No!,-0.5861049667777096,[]
787,VADER,"Luke. You can destroy the Emperor. He has foreseen this. It is  your destiny. Join me, and we can rule the galaxy as father and son. Come with me. It's the only way.",-0.13745759425674242,['Luke']
788,LUKE,"Ben...Ben, please!",0.3171423467366685,"['Ben...', 'Ben']"
789,LUKE,Ben. Leia!,-0.09953901232498397,"['Ben', 'Leia']"
790,LUKE,Hear me! Leia!,-0.053308087760636225,['Leia']
791,LEIA,Luke...We've got to go back.,-0.26277374538862275,"[""Luke...We've""]"
792,LANDO,What?,-0.15693002845187842,[]
793,LEIA,I know where Luke is.,0.2250352772652382,['Luke']
794,LANDO,But what about those fighter?,0.5167835293811962,[]
795,LEIA,"Chewie, just do it.",-0.143455572376465,['Chewie']
796,LANDO,But what about Vader?,-0.35677178739519433,['Vader']
797,LANDO,"All right, all right, all right.",0.597329554323383,[]
798,VADER,Bring my shuttle.,0.18943355107462612,[]
799,LANDO,"Look, someone's up there.",-0.26208034211297515,[]
800,LEIA,"It's Luke. Chewie, slow down. Slow down and we'll get under him.  Lando, open the top hatch.",-0.4306891966609372,"['Luke', 'Chewie', 'Lando']"
801,LEIA,"Okay. Easy, Chewie.",0.26604021053286453,['Chewie']
802,LEIA,Lando?,-0.7273827689940895,['Lando']
803,LANDO,"Okay, let's go.",-0.0747406751991464,[]
804,LUKE,"Oh, Leia.",-0.3762459139941603,['Leia']
805,LANDO,"All right, Chewie. Let's go.",0.19268251222839683,['Chewie']
806,LEIA,I'll be back.,0.22000939294288657,[]
807,LEIA,Star Destroyer.,0.15749127596548496,[]
808,LANDO,"All right, Chewie. Ready for light-speed.",0.18202697228266818,['Chewie']
809,LEIA,If your people fixed the hyperdrive.,-0.08947150259202208,[]
810,LEIA,All the coordinates are set. It's now or never.,-0.42375205232375124,[]
811,LANDO,Punch it!,-0.040435399236067315,[]
812,LANDO,They told me they fixed it. I trusted them to fix it. It's not  my fault!,-0.36811418548837205,[]
813,PIETT,"They'll be in range of our tractor beam in moments, lord.",-0.21491766781306088,[]
814,VADER,Did your men deactivate the hyperdrive on the Millennium  Falcon?,-0.4264153287891925,[]
815,PIETT,"Yes, my lord.",-0.04446227508667899,[]
816,VADER,Good. Prepare the boarding party and set for your weapons for  stun.,0.38666351815648414,[]
817,PIETT,"Yes, my lord.",-0.04446227508667899,[]
818,THREEPIO,Noisy brute. Why don't we just go into light-speed?,-0.6592752515756459,[]
819,THREEPIO,We can't? How would you know the hyperdrive is deactivated?,-0.41123950738049,[]
820,THREEPIO,"The city's central computer told you? Artoo-Detoo, you know  better than to trust a strange computer. Ouch! Pay attention to what you're doing!",-0.09196728579403768,['Artoo-Detoo']
821,VADER,Luke.,0.08946933141520597,['Luke']
822,LUKE,Father.,-0.17925564287887163,[]
823,VADER,"Son, come with me.",0.41807930300249074,[]
824,LUKE,"Ben, why didn't you tell me?",0.26370151998097646,['Ben']
825,LANDO,Chewie!,0.5688953095223301,['Chewie']
826,LUKE,It's Vader.,-0.6382168608256751,['Vader']
827,VADER,Luke...it is your destiny.,-0.03762106313961455,['Luke']
828,LUKE,"Ben, why didn't you tell me?",0.26370151998097646,['Ben']
829,PIETT,Alert all commands. Ready for the tractor beam.,-0.2623860329003753,[]
830,THREEPIO,"Artoo, come back at once! You haven't finished with me yet!  You don't know how to fix the hyperdrive. Chewbacca can do it. I'm standing here in pieces, and you're having delusions of grandeur!",-0.13516778397316798,"['Artoo', 'Chewbacca']"
831,THREEPIO,"Oh, you did it!",0.06888765116588402,[]
832,LANDO,"Luke, we're ready for takeoff.",0.1374020851160891,['Luke']
833,LUKE,"Good luck, Lando",0.6430198100124245,['Lando']
834,LANDO,"When we find Jabba the Hut and that bounty  hunter, we'll contact you.",-0.11139325728485194,"['Jabba', 'Hut']"
835,LUKE,I'll meet you at the rendezvous point on  Tatooine.,0.3034127335714749,['Tatooine']
836,LANDO,"Princess, we'll find Han. I promise.",0.18630601607628106,['Han']
837,LUKE,"Chewie, I'll be waiting for your signal.",0.29526529314907646,['Chewie']
838,LUKE,"Take care, you two. May the Force be with you.",0.41358650404416375,['two']
839,LUKE,Ow!,-0.07354596248705159,[]
